iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,snr_dither_db,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
155,158100,0,8,3398,3.855268302810983,2.824735688632082,259.6736146123984,256.86157399190245,0.9891708650311147,1.2790699024170933,0.0,-59.187605852604214,-59.187605852604214,-59.187605852604214,-236.79950406203912,51.783867009488425,phase,-27.66243554248113,dither_fold,1.0002133255644443,-74.30035044039897,-27.66243554248113,-0.35771337551637283,-0.4543038310888915,283.625,-22.750440165218176,7.214068399324486,-6.350159825912874,3.764366947534194,-1.3472026288891819,-7.597655023570463,4.688695591866848,-1.554427744779147,-6.350159825912872,3.764366947534195,-1.3472026288891814,-7.597655023570463,4.688695591866846,-1.554427744779147,-8.14562791116291,-8.071971939308831,1.7916425037470791,-6.350159825912874,3.764366947534194,-1.3472026288891819,-6.350159825912872,3.764366947534195,-1.3472026288891814,nan,-8.14562791116291,nan,-8.071971939308831,False,15.908967987336633,67a02d587d3698b8,,3.855268302810983,2.824735688632082,0.00021332556444431106,dither_mag,-59.187605852604214,16,-6.493147903384839,-7.798432328624864,0.9984872897919171,1.00231689344157,0.0,,,,,,,
156,159120,0,8,8166,-4.583241809591599,-6.215936042840394,257.65108474423334,255.73373407359628,0.992558344271904,1.0375545612831671,0.0,-107.02978782457375,-107.02978782457375,-107.02978782457375,-122.08483844392444,56.72576156887313,phase,-28.386794518124244,dither_fold,0.9991209822671666,-80.56377755880703,-28.386794518124244,-0.3804648223241513,-0.48519773315060044,283.375,-22.350737381293136,6.3918673791025675,-6.946995665212061,4.413875153705006,-1.4463447948857244,-7.8368992570093345,5.206937406256197,-1.5941693117955706,-6.94699566521206,4.413875153705004,-1.4463447948857244,-7.836899257009336,5.206937406256197,-1.594169311795571,-13.49705115342445,-13.425131800529035,1.6818736310366285,-6.946995665212061,4.413875153705006,-1.4463447948857244,-6.94699566521206,4.413875153705004,-1.4463447948857244,nan,-13.49705115342445,nan,-13.425131800529035,False,14.828156480565417,54d2c7381f716699,,-4.583241809591599,-6.215936042840394,-0.000879017732833387,dither_mag,-107.02978782457375,17,-8.099712803866806,-9.968981013606161,0.9983336943860134,1.0024712135982936,0.0,,,,,,,
157,160140,0,8,6492,1.8050333797713543,1.8067682506620504,229.06545339582487,221.3142292007855,0.9661615312124553,0.9986024622084491,0.0,-44.996102201311516,-44.996102201311516,-44.996102201311516,-42.60620751070788,45.82556199976419,phase,-24.198967299044575,dither_fold,0.9990849133758036,-68.51931184437835,-24.198967299044575,-0.3684656761812927,-0.4575407815789846,284.875,-23.127723826592074,5.940820391279126,-7.145391134860826,0.22077797530789298,-1.4793008529669147,-7.057338962610844,0.5982938619474427,-1.464674246280871,-7.145391134860826,0.22077797530789203,-1.4793008529669147,-7.057338962610843,0.5982938619474436,-1.464674246280871,-21.385597079006725,-21.446243051059398,0.8414021907858604,-7.145391134860826,0.22077797530789298,-1.4793008529669147,-7.145391134860826,0.22077797530789203,-1.4793008529669147,nan,-21.385597079006725,nan,-21.446243051059398,False,15.340105380851574,f2ce9886ff1dd172,,1.8050333797713543,1.8067682506620504,-0.0009150866241963707,dither_mag,-44.996102201311516,18,-7.4668966558467655,-9.338170992177337,0.9981738210692254,1.002631896536875,0.0,,,,,,,
158,161160,0,7,4094,-3.9259207936935874,-3.9471903344546355,255.65849738569835,253.60361916564779,0.9919624098511755,1.21114986601025,0.0,-80.92015877065992,-80.92015877065992,-80.92015877065992,-197.05569506670912,52.83812089417827,phase,-25.902026526938027,dither_fold,1.0036959354158264,-77.9577352605708,-25.902026526938027,-0.3866888354648878,-0.48803389130362984,284.2857142857143,-22.536279277029728,6.053040111939657,-6.83373134105862,4.838348534904978,-1.4275301230994386,-7.707741795610707,1.6694960655476723,-1.5727145839884895,-6.833731341058619,4.838348534904979,-1.4275301230994386,-7.707741795610707,1.6694960655476723,-1.5727145839884895,-11.835519144114791,-11.722501751910935,0.31340957164020844,-6.83373134105862,4.838348534904978,-1.4275301230994386,-6.833731341058619,4.838348534904979,-1.4275301230994386,nan,-11.835519144114791,nan,-11.722501751910935,False,15.3560371937531,0c78f31d2ba420c2,,-3.9259207936935874,-3.9471903344546355,0.003695935415826357,dither_mag,-80.92015877065992,19,-8.843482826300399,-10.716061144915274,0.9988194286151025,1.001985793513219,0.0,,,,,,,
159,162180,0,7,48,-2.278823679810193,-3.3739588956870756,259.0663973258735,255.6191630449428,0.9866936263579005,0.8170972964306287,0.0,-312.03922466844733,-312.03922466844733,-312.03922466844733,-330.3270487600908,49.5810881372077,phase,-22.314262925491718,dither_fold,0.9978096564804764,-79.5447677543092,-22.314262925491718,-0.4315197234044771,-0.5349279214850791,284.57142857142856,-22.797914035990306,5.829555234609785,-7.5445743433380565,2.230684471427182,-1.5456103560362222,-8.607117623400326,1.0517556220455806,-1.7221125620266322,-7.544574343338056,2.2306844714271823,-1.545610356036222,-8.607117623400327,1.051755622045579,-1.7221125620266327,-11.02780529269852,-10.92712855310049,0.301734534991176,-7.5445743433380565,2.230684471427182,-1.5456103560362222,-7.544574343338056,2.2306844714271823,-1.545610356036222,nan,-11.02780529269852,nan,-10.92712855310049,False,14.56499566799197,108310d7a00c97dc,,-2.278823679810193,-3.3739588956870756,-0.00219034351952363,dither_mag,-312.03922466844733,20,-9.642013837095265,-11.894606410861599,0.9984365710241403,1.002370707898607,0.0,20,-26.784069424907887,0.5692672253410505,-26.784069424907887,move+1:OK,1,32
160,163200,0,8,622,1.473040569912894,1.5983867568749814,257.9981094513834,255.17607727946947,0.9890618106546796,1.0104048538182575,0.0,-26.62577347566424,-26.62577347566424,-26.62577347566424,-41.80324156030978,39.187870873112104,phase,-19.632933829441907,dither_fold,0.9876565916666987,-61.69957580955344,-19.632933829441907,-0.428733067864327,-0.5089425164167465,288.5,-24.96688464648775,6.4965479985732895,-7.324056224296438,4.805005229759151,-1.5089794392519,-7.9285307095350674,5.049894262321109,-1.6093904833114732,-7.324056224296437,4.80500522975915,-1.5089794392519,-7.928530709535067,5.04989426232111,-1.6093904833114732,-13.360049389775304,-13.27880252868564,-0.730012319259381,-7.324056224296438,4.805005229759151,-1.5089794392519,-7.324056224296437,4.80500522975915,-1.5089794392519,nan,-13.360049389775304,nan,-13.27880252868564,False,15.443589839414633,1e8a4b31e3e6c9a6,,1.473040569912894,1.5983867568749814,-0.012343408333301276,dither_mag,-26.62577347566424,1,-9.125642327445256,-11.336494167060044,0.9962798517232062,1.0045629854921878,0.0,,,,,,,
161,164220,0,8,3228,4.04387566946859,1.0244809584821988,256.68518703566235,255.3320547818204,0.994728436535553,1.1650911174221377,0.0,-199.29249487760825,-199.29249487760825,-199.29249487760825,-258.52639960019536,42.839294984549596,phase,-24.075319422116,dither_fold,0.998203962415059,-68.02588954138616,-24.075319422116,-0.43676570469918735,-0.5251993611029894,286.4375,-24.352238276082986,6.622921443458721,-7.999664953163061,3.2520517675884504,-1.6212068028510067,-8.237586242806195,1.325805861158805,-1.6607286117618265,-7.999664953163061,3.2520517675884504,-1.6212068028510067,-8.237586242806193,1.3258058611588064,-1.6607286117618263,-15.36885035123116,-15.05860631496509,1.2732886378516328,-7.999664953163061,3.2520517675884504,-1.6212068028510067,-7.999664953163061,3.2520517675884504,-1.6212068028510067,nan,-15.36885035123116,nan,-15.05860631496509,False,14.486295259523057,f94aab99c69de548,,4.04387566946859,1.0244809584821988,-0.0017960375849409571,dither_mag,-199.29249487760825,2,-7.7050008461727515,-10.979554541922365,0.9959667144129137,1.0048792943484997,0.0,,,,,,,
162,165240,0,7,7214,8.960381383428095,8.834953563960475,257.0541103830928,255.74627183087188,0.994912205254093,1.0303182467223768,0.0,-199.04722043482388,-199.04722043482388,-199.04722043482388,-208.1515200721522,40.2501273637016,phase,-19.522765975094504,dither_fold,0.9886162467680258,-56.24308503214937,-19.522765975094504,-0.40935465047394964,-0.4824706610157438,286.71428571428567,-25.259721244211818,6.607111399261594,-7.140229562470292,2.6087090859596245,-1.478443448915331,-7.627862386357604,1.9468679956336534,-1.5594455791291701,-7.140229562470292,2.608709085959626,-1.478443448915331,-7.627862386357603,1.9468679956336545,-1.5594455791291701,-10.12629293856764,-9.90958800021895,-1.3913612523002197,-7.140229562470292,2.6087090859596245,-1.478443448915331,-7.140229562470292,2.608709085959626,-1.478443448915331,nan,-10.12629293856764,nan,-9.90958800021895,False,15.878283073255501,ee47c6d2dd50ea98,,8.960381383428095,8.834953563960475,-0.011383753231974159,dither_mag,-199.04722043482388,3,-4.556167216678949,-7.902335452249535,0.9939825925346898,1.0069042227690386,0.0,,,,,,,
163,166260,0,8,5322,-1.3108968290851997,-3.244914541698023,254.571143411976,255.57012637765715,1.0039241799062215,1.1228539645634943,0.0,-100.61274597041147,-100.61274597041147,-100.61274597041147,-141.46472580636822,36.54993211090581,phase,-19.352569556037757,dither_fold,1.0150299154938502,-58.65133463877629,-19.352569556037757,-0.43769457034030484,-0.513941305370714,283.5,-24.840285751430365,5.3484192408601,-7.45772527614739,5.337527249111076,-1.5311836006889354,-8.625662503081589,0.46924872130369766,-1.7251931068241844,-7.45772527614739,5.337527249111075,-1.5311836006889354,-8.62566250308159,0.4692487213036959,-1.7251931068241846,-14.38324132678882,-14.069736175162781,-0.5998076266856716,-7.45772527614739,5.337527249111076,-1.5311836006889354,-7.45772527614739,5.337527249111075,-1.5311836006889354,nan,-14.38324132678882,nan,-14.069736175162781,False,15.295743925953447,df74d6a77b7ab65f,,-1.3108968290851997,-3.244914541698023,0.015029915493850243,dither_mag,-100.61274597041147,4,-5.017758690841317,-9.030268043962199,0.9965970005491168,1.0042950435706404,0.0,,,,,,,
164,167280,0,8,1774,-5.463585244994041,-3.1498695914438692,257.5773589543263,255.95050873401746,0.9936840325294378,1.1809938660426529,0.0,249.7522537471152,249.7522537471152,249.7522537471152,-89.44263632568673,32.93597390614522,phase,-17.235939827179536,dither_fold,1.0053476205856602,-52.72204435743995,-17.235939827179536,-0.4063393973259625,-0.47487805499063446,284.0,-25.51217917082221,5.275857519097407,-6.536936533526628,5.040559753361307,-1.3782286600542573,-7.373430958976633,2.0164449041923915,-1.5171812224213679,-6.536936533526627,5.040559753361309,-1.3782286600542573,-7.373430958976633,2.0164449041923915,-1.5171812224213679,-14.952025926397482,-14.733051822114795,-2.7626669854731345,-6.536936533526628,5.040559753361307,-1.3782286600542573,-6.536936533526627,5.040559753361309,-1.3782286600542573,nan,-14.952025926397482,nan,-14.733051822114795,False,18.284535669744276,86ed9c7503ce501d,,-5.463585244994041,-3.1498695914438692,0.005347620585660184,dither_mag,249.7522537471152,5,-6.9365431490468685,-10.128007561908758,0.9975296495103719,1.0033601897655051,0.0,,,,,,,
165,168300,0,8,4586,5.67249539439433,6.085888818340882,258.38247391107706,256.27429411586223,0.9918408560638662,0.9470418725480922,0.0,-19.63508089744968,-19.63508089744968,-19.63508089744968,-51.59116357094284,37.35194440090654,phase,-18.743182151511117,dither_fold,0.9951195414352217,-58.8417861862227,-18.743182151511117,-0.4051581922521207,-0.4816525142942102,286.375,-24.795260283957976,6.827505721587313,-6.908741212282036,4.918037385515341,-1.439990234598345,-7.4870920299366635,1.8676142509193965,-1.5360617989928014,-6.908741212282038,4.9180373855153405,-1.4399902345983453,-7.487092029936663,1.8676142509193971,-1.5360617989928014,-13.94787169231078,-13.747374564223689,-0.8860944087648797,-6.908741212282036,4.918037385515341,-1.439990234598345,-6.908741212282038,4.9180373855153405,-1.4399902345983453,nan,-13.94787169231078,nan,-13.747374564223689,False,16.94907982751644,ada18d957a9d72e1,,5.67249539439433,6.085888818340882,-0.004880458564778256,dither_mag,-19.63508089744968,6,-4.946253046880464,-8.00507991524069,0.9966776791390966,1.0042213427073028,0.0,,,,,,,
166,169320,0,7,718,-1.2246646614843812,-0.07021524139921667,230.40693153798406,224.82533803835753,0.9757750625713864,0.9772484339555134,0.0,-13.261521174847996,-13.261521174847996,-13.261521174847996,-14.597586402506435,38.56507374073213,phase,-25.190831065538337,dither_fold,1.0033337095036852,-55.25041033877789,-25.190831065538337,-0.3622132046370575,-0.43403873807746873,285.0,-25.282674133303622,6.219012393315769,-7.378465225363897,2.1040738823561265,-1.5180174792963284,-7.389947858396772,2.0319642167397096,-1.5199248934213907,-7.378465225363897,2.1040738823561274,-1.5180174792963284,-7.389947858396772,2.03196421673971,-1.5199248934213907,-26.290961638929787,-26.630321156869748,-0.3459224602509716,-7.378465225363897,2.1040738823561265,-1.5180174792963284,-7.378465225363897,2.1040738823561274,-1.5180174792963284,nan,-26.290961638929787,nan,-26.630321156869748,False,14.644708786814448,2bb12e8054ffcd71,,-1.2246646614843812,-0.07021524139921667,0.003333709503685167,dither_mag,-13.261521174847996,7,-5.37631448047229,-8.029551944906453,0.9972591400630316,1.0036374274202968,0.0,,,,,,,
167,170340,0,8,4906,-6.106901355220648,-5.281255282137872,256.48871579453026,254.99386371631144,0.9941718602567439,1.1858071173069653,0.0,-115.28887357177419,-115.28887357177419,-115.28887357177419,-199.17423637356833,34.83905850382932,phase,-17.08901342258713,dither_fold,0.994646700115781,-55.73677393719411,-17.08901342258713,-0.415704060649516,-0.4881618667678683,286.0625,-25.143307400989823,5.060464791014686,-7.127049632099237,3.9370121994372225,-1.4762540917108369,-7.739490937118415,1.7044811274920417,-1.577988527760534,-7.127049632099239,3.9370121994372225,-1.4762540917108373,-7.739490937118415,1.7044811274920437,-1.577988527760534,-12.732837565266578,-12.570211332216342,-0.34107819158472985,-7.127049632099237,3.9370121994372225,-1.4762540917108369,-7.127049632099239,3.9370121994372225,-1.4762540917108373,nan,-12.732837565266578,nan,-12.570211332216342,False,16.145077926309376,c45e8e51d5836237,,-6.106901355220648,-5.281255282137872,-0.005353299884218954,dither_mag,-115.28887357177419,8,-7.5196044123069905,-9.87129209752252,0.9963248802962004,1.0045827229926763,0.0,,,,,,,
168,171360,0,8,2238,4.316183410022406,4.3285380981385,257.83739878462785,256.9630541672422,0.9966089301959024,0.9511415877278865,0.0,8.569816783425635,8.569816783425635,8.569816783425635,-39.34973463754214,38.75757464417604,phase,-20.429296895040146,dither_fold,0.999871873293014,-54.748854031564505,-20.429296895040146,-0.37024246533965366,-0.4414159755806875,284.9375,-25.146278141997847,6.912001078673484,-7.073476599306795,3.751882765133659,-1.4673549168283715,-7.750401993414254,2.086593137628643,-1.5798009955837633,-7.073476599306793,3.7518827651336584,-1.467354916828371,-7.750401993414253,2.086593137628644,-1.5798009955837633,-15.98770928473963,-15.703829098203435,0.14241383967238797,-7.073476599306795,3.751882765133659,-1.4673549168283715,-7.073476599306793,3.7518827651336584,-1.467354916828371,nan,-15.98770928473963,nan,-15.703829098203435,False,20.64049906724305,4c8921045e7a14e9,,4.316183410022406,4.3285380981385,-0.00012812670698603146,dither_mag,8.569816783425635,9,-6.003367867999543,-8.363214863389638,0.9963025405266502,1.0046052508074246,0.0,,,,,,,
169,172380,0,8,4114,4.769002567629915,5.387913812969664,255.5364819245737,254.5318062532261,0.9960683669753106,0.9821676730307867,0.0,112.00410031660535,112.00410031660535,112.00410031660535,-102.953339227157,35.45929822709028,phase,-16.08485554335759,dither_fold,0.9955952672008883,-59.01441536876401,-16.08485554335759,-0.4299823280327662,-0.5067010680121594,285.4375,-24.745763827769135,6.619837641344314,-7.4283464788205045,2.4200031419182433,-1.526303401797426,-7.812086407030162,1.7400457591420935,-1.5900475759186319,-7.428346478820505,2.420003141918242,-1.5263034017974264,-7.812086407030163,1.7400457591420921,-1.5900475759186319,-11.14299386328206,-10.97807236998544,-0.5086012748403066,-7.4283464788205045,2.4200031419182433,-1.526303401797426,-7.428346478820505,2.420003141918242,-1.5263034017974264,nan,-11.14299386328206,nan,-10.97807236998544,False,16.21050181661202,cce042b1522190d1,,4.769002567629915,5.387913812969664,-0.004404732799111688,dither_mag,112.00410031660535,10,-4.328022447533036,-6.486089661203262,0.9955345623929834,1.0053830549239464,0.0,,,,,,,
170,173400,0,8,2466,-5.335545139850202,-4.978064052601466,257.7428784309696,255.04955371415798,0.9895503428331077,1.0972734226388798,0.0,-112.06056824462433,-112.06056824462433,-112.06056824462433,-150.76359526092,35.95392886230521,phase,-19.920234507004437,dither_fold,0.9951399194884138,-60.91360643075032,-19.920234507004437,-0.44414645381501044,-0.5233341421749859,286.625,-25.02857123227734,5.8186520315774395,-7.505726672481177,1.83774910353823,-1.5391572545649796,-7.95554063082148,1.25070967244873,-1.6138771811995818,-7.505726672481177,1.8377491035382296,-1.5391572545649796,-7.955540630821481,1.2507096724487297,-1.6138771811995818,-12.405123338593382,-12.175931832376959,-0.04943399627516509,-7.505726672481177,1.83774910353823,-1.5391572545649796,-7.505726672481177,1.8377491035382296,-1.5391572545649796,nan,-12.405123338593382,nan,-12.175931832376959,False,18.21092034866324,fb06bf47dea06fb4,,-5.335545139850202,-4.978064052601466,-0.004860080511586151,dither_mag,-112.06056824462433,11,-6.203839590896468,-8.219083279782115,0.9946878462210564,1.006242323491953,0.0,,,,,,,
171,174420,0,8,2346,7.849419581467744,8.018828875548845,260.8536394739422,260.8947233997456,1.0001574979972916,0.9757441044250009,0.0,-146.11098134188032,-146.11098134188032,-146.11098134188032,-145.10112153826864,38.618594168378436,phase,-22.41604529378327,dither_fold,1.0034907530292223,-56.226772513052275,-22.41604529378327,-0.3666362680949449,-0.43973107236191283,284.75,-24.92337819382592,7.1547115827312755,-6.269566516568959,4.288793993572959,-1.3338150359749104,-7.22405848601575,4.158020114337192,-1.4923685192717193,-6.269566516568961,4.288793993572957,-1.3338150359749106,-7.22405848601575,4.1580201143371935,-1.4923685192717193,-11.198656974334394,-10.891020482690404,0.19990575760772078,-6.269566516568959,4.288793993572959,-1.3338150359749104,-6.269566516568961,4.288793993572957,-1.3338150359749106,nan,-11.198656974334394,nan,-10.891020482690404,False,19.696405702594383,94ccb02d13af444c,,7.849419581467744,8.018828875548845,0.0034907530292223043,dither_mag,-146.11098134188032,12,-3.44187073408271,-5.42990413185837,0.9952954829032136,1.0056297666747176,0.0,,,,,,,
